Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66090000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66090000;2;01/04/2000;;1;1;1175,94;911,983;1022,568;1;25;1;1;1;;0;1175,94;1175,94;1175,94;1175,94;1167,692;1151,327;1135,132;1119,108;1095,389;1079,785;1056,69;1041,499;1026,471;1011,605;996,9;989,607;975,141;975,141;960,833;953,738;946,682;939,665;932,686;918,845;911,983;911,983;918,845;918,845;918,845;918,845;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/2000;;1;1;911,983;595,95;799,28;1;31;1;1;1;;0;911,983;911,983;905,213;905,213;900,818;896,437;887,716;883,377;879,051;874,74;866,158;866,158;861,887;857,631;849,159;844,943;836,553;828,218;811,71;795,418;775,355;751,719;732,385;705,866;683,641;661,877;644,089;630,086;616,283;606,061;595,95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/2000;;1;1;579,344;457,246;497,914;1;23;1;1;1;;0;579,344;572,788;566,279;559,82;550,22;543,881;537,589;531,345;525,148;522,068;515,942;509,863;500,833;494,872;488,956;483,087;474,37;468,616;465,757;460,071;460,071;460,071;457,246;457,246;457,246;460,071;460,071;460,071;457,246;457,246;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/2000;;1;1;454,431;392,782;411,321;1;27;1;1;1;;0;454,431;451,628;443,287;437,782;432,322;429,609;424,216;418,867;416,209;416,209;413,562;410,927;410,927;405,688;403,085;397,912;397,912;400,493;400,493;400,493;400,493;397,912;395,342;397,912;397,912;395,342;392,782;395,342;400,493;405,688;405,688;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/2000;;1;1;403,085;318,706;360,352;1;31;1;1;1;;0;403,085;400,493;395,342;387,696;385,169;380,147;377,653;375,169;370,233;367,78;360,488;358,078;355,679;350,912;350,912;350,912;358,078;358,078;358,078;360,488;362,908;362,908;362,908;358,078;348,544;341,503;334,556;327,702;325,437;323,183;318,706;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/2000;;1;1;353,29;305,516;331,67;7;29;1;1;1;;0;316,482;314,269;316,482;327,702;339,177;348,544;353,29;350,912;346,187;343,84;341,503;336,862;339,177;341,503;336,862;329,976;327,702;327,702;332,261;339,177;341,503;341,503;339,177;334,556;325,437;320,939;316,482;309,872;305,516;305,516;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/2000;;1;1;350,912;296,924;312,267;31;10;1;1;1;;0;305,516;307,689;307,689;309,872;318,706;312,065;307,689;303,353;301,2;296,924;301,2;305,516;312,065;314,269;316,482;316,482;312,065;309,872;307,689;301,2;303,353;305,516;307,689;316,482;309,872;307,689;312,065;327,702;332,261;339,177;350,912;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/2000;;1;1;534,461;353,29;466,791;14;1;1;1;1;;0;353,29;353,29;360,488;375,169;390,234;413,562;432,322;448,836;465,757;480,17;491,908;503,832;512,897;534,461;528,241;509,863;497,847;491,908;488,956;494,872;497,847;497,847;488,956;465,757;474,37;486,016;480,17;483,087;491,908;509,863;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/2000;;1;1;824,071;531,345;696,541;27;1;1;1;1;;0;531,345;553,408;563,044;566,279;576,06;585,95;595,95;606,061;619,715;637,063;651,166;661,877;672,701;683,641;690,998;694,695;702,13;713,378;720,941;732,385;747,826;763,477;779,341;795,418;807,617;819,937;824,071;824,071;824,071;824,071;824,071;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/2001;;1;1;975,141;775,355;839,295;31;11;1;1;1;;0;819,937;824,071;819,937;819,937;815,817;811,71;807,617;795,418;787,353;779,341;775,355;775,355;775,355;783,34;787,353;791,379;803,537;819,937;828,218;832,379;844,943;853,388;861,887;874,74;887,716;900,818;918,845;932,686;946,682;967,967;975,141;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/2001;;1;1;975,141;879,051;919,314;1;23;1;1;1;;0;975,141;975,141;975,141;975,141;967,967;960,833;953,738;953,738;946,682;939,665;932,686;925,747;918,845;911,983;900,818;896,437;887,716;887,716;887,716;883,377;883,377;883,377;879,051;879,051;879,051;883,377;892,07;905,213;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/2001;;1;1;1049,074;918,845;984,441;28;1;1;1;1;;0;918,845;932,686;946,682;946,682;953,738;975,141;967,967;960,833;960,833;960,833;960,833;960,833;975,141;975,141;975,141;975,141;975,141;975,141;975,141;975,141;982,354;996,9;1004,232;1011,605;1026,471;1033,964;1041,499;1049,074;1049,074;1041,499;1033,964;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/2001;;1;1;1056,69;747,826;961,461;7;30;1;1;1;;0;1041,499;1049,074;1041,499;1041,499;1041,499;1041,499;1056,69;1056,69;1056,69;1056,69;1056,69;1049,074;1033,964;1019,018;1004,232;982,354;975,141;960,833;953,738;939,665;925,747;905,213;892,07;874,74;853,388;832,379;807,617;783,34;763,477;747,826;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/2001;;1;1;740,079;534,461;619,167;1;26;1;1;1;;0;740,079;732,385;724,743;720,941;713,378;713,378;705,866;702,13;690,998;679,982;669,08;654,724;637,063;623,16;609,456;595,95;585,95;576,06;569,528;563,044;553,408;547,044;550,22;547,044;537,589;534,461;534,461;534,461;540,729;547,044;559,82;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/2001;;1;1;644,089;432,322;515,129;6;30;1;1;1;;0;579,344;599,308;616,283;630,086;640,57;644,089;640,57;626,617;606,061;582,641;559,82;540,729;518,999;503,832;488,956;477,265;465,757;460,071;454,431;446,056;443,287;437,782;437,782;437,782;437,782;437,782;437,782;435,047;435,047;432,322;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/2001;;1;1;426,907;350,912;381,68;1;27;1;1;1;;0;426,907;421,536;416,209;413,562;408,302;405,688;403,085;400,493;397,912;392,782;387,696;385,169;385,169;382,653;377,653;375,169;375,169;375,169;375,169;375,169;372,695;370,233;365,339;362,908;358,078;358,078;350,912;350,912;353,29;353,29;355,679;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/2001;;1;1;358,078;282,27;310,533;1;28;1;1;1;;0;358,078;358,078;355,679;353,29;348,544;343,84;336,862;329,976;325,437;320,939;316,482;314,269;312,065;307,689;305,516;305,516;303,353;299,057;296,924;292,688;290,584;288,491;288,491;286,407;284,334;284,334;284,334;282,27;284,334;284,334;284,334;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/2001;;1;1;339,177;284,334;306,836;25;1;1;1;1;;0;284,334;288,491;292,688;303,353;312,065;314,269;314,269;314,269;314,269;312,065;307,689;305,516;299,057;294,801;290,584;288,491;294,801;294,801;288,491;288,491;294,801;309,872;323,183;336,862;339,177;332,261;325,437;320,939;312,065;307,689;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/2001;;1;1;424,216;296,924;349,203;27;8;1;1;1;;0;307,689;307,689;307,689;307,689;307,689;307,689;303,353;296,924;299,057;303,353;301,2;303,353;307,689;309,872;312,065;320,939;334,556;350,912;365,339;380,147;392,782;400,493;405,688;413,562;418,867;421,536;424,216;424,216;413,562;395,342;380,147;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/2001;;1;1;547,044;323,183;471,12;30;3;1;1;1;;0;348,544;329,976;323,183;325,437;339,177;360,488;392,782;432,322;462,908;480,17;494,872;506,842;518,999;528,241;528,241;528,241;525,148;522,068;509,863;497,847;483,087;483,087;491,908;506,842;518,999;528,241;537,589;540,729;540,729;547,044;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/2001;;1;1;975,141;556,608;788,941;31;1;1;1;1;;0;556,608;566,279;589,271;609,456;630,086;644,089;661,877;683,641;705,866;724,743;743,946;763,477;779,341;795,418;807,617;815,817;828,218;836,553;844,943;853,388;861,887;866,158;879,051;887,716;896,437;905,213;918,845;932,686;939,665;953,738;975,141;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/2002;;1;1;1079,785;975,141;1031,641;25;1;1;1;1;;0;975,141;975,141;982,354;982,354;989,607;996,9;996,9;1004,232;1011,605;1019,018;1026,471;1041,499;1033,964;1033,964;1049,074;1033,964;1033,964;1033,964;1033,964;1041,499;1049,074;1056,69;1064,347;1072,045;1079,785;1072,045;1072,045;1064,347;1064,347;1049,074;1041,499;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/2002;;1;1;1056,69;946,682;988,131;28;9;1;1;1;;0;1033,964;1026,471;1019,018;1011,605;996,9;989,607;982,354;975,141;946,682;946,682;960,833;953,738;953,738;953,738;953,738;960,833;967,967;975,141;975,141;982,354;989,607;989,607;996,9;996,9;1004,232;1019,018;1049,074;1056,69;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/2002;;1;1;1192,564;967,967;1099,332;7;30;1;1;1;;0;1111,16;1119,108;1135,132;1159,488;1175,94;1184,23;1192,564;1192,564;1192,564;1192,564;1192,564;1192,564;1175,94;1167,692;1151,327;1135,132;1119,108;1095,389;1079,785;1064,347;1056,69;1041,499;1033,964;1026,471;1011,605;996,9;989,607;975,141;975,141;967,967;975,141;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/2002;;1;1;982,354;911,983;953,728;6;30;1;1;1;;0;967,967;960,833;975,141;975,141;975,141;982,354;982,354;982,354;982,354;982,354;975,141;975,141;975,141;967,967;967,967;960,833;953,738;946,682;946,682;939,665;932,686;932,686;925,747;925,747;925,747;925,747;918,845;918,845;918,845;911,983;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/2002;;1;1;911,983;702,13;803,941;1;30;1;1;1;;0;911,983;905,213;900,818;896,437;892,07;887,716;879,051;866,158;857,631;844,943;836,553;828,218;819,937;811,71;803,537;795,418;787,353;783,34;779,341;771,383;775,355;771,383;759,545;747,826;740,079;728,557;717,153;709,615;705,866;702,13;705,866;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/2002;;1;1;709,615;474,37;562,754;1;30;1;1;1;;0;709,615;709,615;709,615;705,866;690,998;676,335;654,724;633,568;612,863;592,605;572,788;559,82;543,881;531,345;522,068;512,897;506,842;503,832;503,832;503,832;503,832;503,832;500,833;500,833;497,847;491,908;488,956;483,087;480,17;474,37;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/2002;;1;1;471,488;392,782;425,847;1;31;1;1;1;;0;471,488;468,616;468,616;462,908;460,071;454,431;448,836;443,287;440,529;435,047;429,609;426,907;424,216;421,536;424,216;424,216;421,536;418,867;416,209;413,562;413,562;410,927;408,302;405,688;405,688;403,085;400,493;395,342;395,342;395,342;392,782;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/2002;;1;1;410,927;341,503;369,927;7;25;1;1;1;;0;390,234;387,696;390,234;395,342;400,493;405,688;410,927;410,927;408,302;405,688;397,912;390,234;380,147;372,695;367,78;360,488;355,679;348,544;346,187;346,187;348,544;348,544;346,187;343,84;341,503;341,503;346,187;346,187;346,187;343,84;343,84;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/2002;;1;1;370,233;336,862;348,548;22;2;1;1;1;;0;339,177;336,862;336,862;341,503;348,544;350,912;341,503;350,912;350,912;346,187;341,503;336,862;346,187;346,187;341,503;341,503;341,503;348,544;350,912;355,679;362,908;370,233;370,233;370,233;358,078;353,29;346,187;346,187;343,84;341,503;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/2002;;1;1;;;;;;0;0;0;;0;336,862;346,187;362,908;346,187;360,488;346,187;343,84;341,503;339,177;336,862;332,261;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
66090000;2;01/12/2002;;1;1;690,998;316,482;516,248;29;1;1;1;1;;0;316,482;334,556;355,679;380,147;392,782;403,085;413,562;421,536;421,536;418,867;418,867;421,536;426,907;440,529;471,488;488,956;534,461;547,044;563,044;582,641;602,678;619,715;630,086;637,063;654,724;669,08;676,335;687,313;690,998;690,998;690,998;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/2003;;1;1;911,983;676,335;765,679;31;2;1;1;1;;0;683,641;676,335;679,982;679,982;687,313;687,313;694,695;698,406;705,866;709,615;713,378;717,153;736,225;743,946;747,826;755,625;763,477;767,423;775,355;783,34;791,379;795,418;803,537;815,817;836,553;844,943;861,887;874,74;892,07;900,818;911,983;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/2003;;1;1;1056,69;918,845;1020,794;27;1;1;1;1;;0;918,845;932,686;953,738;975,141;996,9;1011,605;1033,964;1041,499;1049,074;1049,074;1049,074;1041,499;1041,499;1041,499;1033,964;1033,964;1026,471;1026,471;1019,018;1019,018;1019,018;1026,471;1026,471;1033,964;1033,964;1033,964;1056,69;1056,69;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/2003;;1;1;1111,16;989,607;1033,754;31;19;1;1;1;;0;1049,074;1049,074;1049,074;1049,074;1049,074;1049,074;1049,074;1049,074;1033,964;1033,964;1033,964;1026,471;1019,018;1019,018;1019,018;1004,232;1019,018;1004,232;989,607;989,607;989,607;1004,232;1004,232;1019,018;1019,018;1049,074;1049,074;1064,347;1064,347;1087,566;1111,16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/2003;;1;1;1159,488;1033,964;1112,859;5;30;1;1;1;;0;1127,099;1127,099;1127,099;1143,208;1159,488;1151,327;1143,208;1143,208;1151,327;1159,488;1143,208;1135,132;1127,099;1127,099;1127,099;1119,108;1119,108;1111,16;1111,16;1103,253;1103,253;1095,389;1087,566;1087,566;1079,785;1079,785;1064,347;1049,074;1049,074;1033,964;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/2003;;1;1;1019,018;651,166;845,489;1;31;1;1;1;;0;1019,018;1004,232;989,607;975,141;960,833;946,682;932,686;932,686;918,845;918,845;900,818;887,716;879,051;870,442;861,887;853,388;840,742;832,379;819,937;815,817;799,471;779,341;771,383;751,719;740,079;728,557;724,743;720,941;694,695;687,313;651,166;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/2003;;1;1;724,743;488,956;623,437;9;30;1;1;1;;0;644,089;651,166;651,166;679,982;694,695;705,866;717,153;717,153;724,743;720,941;717,153;709,615;698,406;683,641;665,472;647,622;630,086;612,863;599,308;585,95;572,788;556,608;540,729;531,345;522,068;518,999;509,863;506,842;497,847;488,956;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/2003;;1;1;480,17;380,147;428,599;1;31;1;1;1;;0;480,17;471,488;465,757;457,246;454,431;454,431;451,628;448,836;440,529;437,782;437,782;432,322;432,322;432,322;432,322;429,609;426,907;426,907;426,907;421,536;421,536;416,209;416,209;416,209;408,302;405,688;397,912;392,782;387,696;382,653;380,147;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/2003;;1;1;397,912;336,862;366,189;14;26;1;1;1;;0;380,147;380,147;372,695;370,233;370,233;370,233;365,339;377,653;380,147;375,169;375,169;382,653;392,782;397,912;395,342;387,696;382,653;377,653;367,78;362,908;355,679;353,29;348,544;343,84;339,177;336,862;336,862;336,862;343,84;346,187;346,187;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/2003;;1;1;385,169;325,437;344,518;17;7;1;1;1;;0;343,84;336,862;339,177;336,862;334,556;329,976;325,437;325,437;329,976;327,702;329,976;334,556;343,84;350,912;353,29;375,169;385,169;382,653;362,908;358,078;348,544;346,187;341,503;339,177;339,177;339,177;341,503;339,177;346,187;348,544;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/2003;;1;1;468,616;348,544;399,345;31;1;1;1;1;;0;348,544;353,29;358,078;362,908;372,695;377,653;380,147;372,695;370,233;377,653;392,782;410,927;418,867;429,609;446,056;460,071;460,071;451,628;432,322;408,302;380,147;360,488;353,29;350,912;360,488;380,147;408,302;435,047;443,287;454,431;468,616;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/2003;;1;1;644,089;365,339;512,704;30;16;1;1;1;;0;500,833;509,863;515,942;522,068;528,241;534,461;537,589;534,461;531,345;506,842;474,37;435,047;403,085;403,085;367,78;365,339;377,653;405,688;446,056;486,016;518,999;547,044;569,528;592,605;606,061;616,283;626,617;633,568;640,57;644,089;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/2003;;1;1;828,218;630,086;751,272;18;3;1;1;1;;0;637,063;633,568;630,086;640,57;644,089;661,877;683,641;698,406;717,153;759,545;771,383;783,34;795,418;803,537;811,71;819,937;824,071;828,218;828,218;828,218;824,071;815,817;807,617;807,617;791,379;779,341;779,341;743,946;724,743;713,378;702,13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/2004;;1;1;939,665;687,313;833,683;31;2;1;1;1;;0;690,998;687,313;709,615;713,378;717,153;724,743;740,079;751,719;779,341;787,353;799,471;815,817;824,071;844,943;857,631;861,887;870,442;874,74;879,051;887,716;892,07;896,437;900,818;905,213;911,983;911,983;911,983;911,983;918,845;925,747;939,665;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/2004;;1;1;1209,363;946,682;1041,972;29;3;1;1;1;;0;967,967;953,738;946,682;946,682;946,682;960,833;953,738;960,833;967,967;975,141;975,141;982,354;989,607;1011,605;1019,018;1033,964;1041,499;1056,69;1064,347;1079,785;1087,566;1111,16;1119,108;1135,132;1159,488;1175,94;1184,23;1200,942;1209,363;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66090000;2;01/03/2004;;1;1;1226,338;960,833;1073,966;2;31;1;1;1;;0;1217,829;1226,338;1226,338;1217,829;1200,942;1184,23;1175,94;1151,327;1127,099;1111,16;1095,389;1087,566;1072,045;1056,69;1049,074;1033,964;1019,018;1041,499;1041,499;1026,471;1019,018;1019,018;1004,232;1004,232;1004,232;996,9;989,607;982,354;975,141;975,141;960,833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/2004;;1;1;953,738;775,355;847,787;1;29;1;1;1;;0;953,738;946,682;946,682;925,747;911,983;932,686;892,07;879,051;870,442;866,158;853,388;844,943;844,943;840,742;832,379;832,379;828,218;832,379;824,071;824,071;815,817;807,617;803,537;811,71;795,418;787,353;783,34;779,341;775,355;791,379;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/2004;;1;1;832,379;637,063;787,822;18;31;1;1;1;;0;799,471;803,537;803,537;811,71;815,817;828,218;828,218;828,218;824,071;824,071;819,937;819,937;815,817;819,937;819,937;824,071;828,218;832,379;828,218;824,071;819,937;811,71;803,537;779,341;743,946;728,557;705,866;683,641;661,877;647,622;637,063;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/2004;;1;1;630,086;451,628;541,935;1;30;1;1;1;;0;630,086;619,715;609,456;609,456;602,678;595,95;589,271;579,344;572,788;566,279;563,044;553,408;547,044;537,589;534,461;525,148;525,148;525,148;534,461;531,345;534,461;522,068;515,942;506,842;494,872;483,087;471,488;465,757;460,071;451,628;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/2004;;1;1;550,22;405,688;467,481;20;31;1;1;1;;0;446,056;443,287;437,782;432,322;426,907;421,536;418,867;435,047;429,609;426,907;429,609;443,287;457,246;477,265;497,847;515,942;531,345;540,729;547,044;550,22;540,729;528,241;512,897;494,872;480,17;468,616;457,246;446,056;432,322;416,209;405,688;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/2004;;1;1;400,493;318,706;351,948;1;27;1;1;1;;0;400,493;395,342;385,169;385,169;382,653;382,653;377,653;375,169;372,695;370,233;365,339;358,078;358,078;355,679;350,912;350,912;348,544;343,84;341,503;339,177;334,556;332,261;329,976;327,702;323,183;320,939;318,706;320,939;323,183;320,939;318,706;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/2004;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;284,334;286,407;288,491;288,491;288,491;290,584;290,584;290,584;292,688;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/2004;;1;1;385,169;292,688;333,282;21;1;1;1;1;;0;292,688;292,688;294,801;303,353;309,872;316,482;325,437;327,702;332,261;332,261;336,862;329,976;314,269;309,872;307,689;316,482;325,437;334,556;358,078;372,695;385,169;382,653;370,233;350,912;341,503;336,862;348,544;348,544;346,187;343,84;343,84;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/2004;;1;1;644,089;355,679;468,878;28;1;1;1;1;;0;355,679;387,696;408,302;424,216;426,907;418,867;403,085;392,782;380,147;370,233;387,696;392,782;395,342;397,912;400,493;408,302;421,536;443,287;462,908;486,016;506,842;528,241;550,22;569,528;589,271;606,061;619,715;644,089;644,089;644,089;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/2004;;1;1;732,385;543,881;604,911;31;13;1;1;1;;0;640,57;623,16;612,863;616,283;619,715;626,617;630,086;630,086;623,16;599,308;579,344;559,82;543,881;547,044;547,044;553,408;559,82;563,044;563,044;566,279;569,528;572,788;569,528;585,95;595,95;626,617;651,166;669,08;679,982;694,695;732,385;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/2005;;1;1;939,665;709,615;834,357;27;1;1;1;1;;0;709,615;713,378;713,378;720,941;736,225;743,946;751,719;759,545;771,383;787,353;795,418;807,617;819,937;832,379;844,943;849,159;857,631;866,158;870,442;874,74;879,051;883,377;887,716;896,437;896,437;925,747;939,665;932,686;932,686;932,686;932,686;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
